"CpG","p_value_cluster2","FDR_pval_cluster2","bonferroni_pval_cluster2","PC10_pValue_C2"
"cg24194650",0.000309522950811923,0.0199202630280336,1,0.107699569595024
"cg24198558",5.06128669373862e-06,0.000774406763439839,1,0.592905291232475
"cg24199453",2.19878799745718e-05,0.00264063563499875,1,0.149643970338255
"cg24201510",0.000196292087586635,0.0143662696800121,1,0.560254421119058
"cg24202706",3.54855231694752e-08,1.0680226127384e-05,0.0165436702713179,0.581022761571847
"cg24202922",0.00070699911670874,0.0352561077336255,1,0.784943499689413
"cg24208588",2.36443793996262e-07,5.67038193185202e-05,0.110232224755203,0.379368392416567
"cg24209874",2.48678155040535e-09,1.02236326263927e-06,0.00115935993983293,0.638437958978314
"cg24210426",0.000361620241333336,0.0222444400437753,1,0.130044334217168
"cg24211388",4.02377142328979e-06,0.000638501855507321,1,0.559249655280048
"cg24215459",1.24068094874536e-05,0.00165782924744518,1,0.00666942281815181
"cg24217980",2.51096097531163e-05,0.00293465180581363,1,0.0124493110349477
"cg24220897",6.2862793843116e-05,0.00609170655888698,1,0.0585060741178855
"cg24221507",7.83415331045138e-06,0.00112310971116612,1,0.983369939055464
"cg24221919",5.14455112773188e-11,3.28552881740925e-08,2.39843603670875e-05,0.172663243031384
"cg24221992",1.98616279282894e-05,0.00243547335476589,1,0.710218631287666
"cg24222504",0.000216583511138214,0.0154464099960586,1,0.227065438086141
"cg24236085",3.46565490637619e-05,0.00381605930148025,1,0.426275793585381
"cg24237081",3.44086330334575e-06,0.000559136089156333,1,0.523541685097156
"cg24240626",1.50622347350995e-07,3.80398125331311e-05,0.0702214939361601,0.0931390232986331
"cg24245418",0.000581305997648486,0.0308421631794359,1,0.510758492707683
"cg24248978",7.14915560262653e-12,5.7071929526454e-09,3.33300068434491e-06,0.356765793559517
"cg24249542",2.88923621563559e-10,1.5324094731004e-07,0.000134698792685525,0.666652646185206
"cg24251497",0.000350660810186428,0.0217916856379905,1,0.596894358715394
"cg24254317",5.47428525510476e-06,0.00083036292292473,1,0.370243267290015
"cg24265719",0.000569794334138601,0.0304270123295656,1,0.967821205245566
"cg24266271",0.000861763249113616,0.040124017038451,1,0.925786805862156
"cg24269863",2.58955045605369e-13,2.90209550136139e-10,1.20727172856634e-07,0.450806844343442
"cg24272309",0.000913595675489532,0.0416269083536258,1,0.419574616834299
"cg24273728",0.000729939797446766,0.0359813736309222,1,0.104068145968184
"cg24289912",0.000456223214567186,0.026158574423829,1,0.635786885475665
"cg24290299",3.32787778690601e-06,0.000543808824099427,1,0.721550813396193
"cg24299847",0.000374835060432103,0.0228194670526234,1,0.622287170980271
"cg24305584",4.92888060546696e-05,0.00504808545297484,1,0.747343091270539
"cg24309428",1.46098330534627e-22,1.39004809347383e-18,6.81123565802179e-17,0.592838953068101
"cg24309962",1.46374619116662e-05,0.00189928095752185,1,0.19940779898893
"cg24310395",0.000947044453980142,0.042580832080782,1,0.241038065145065
"cg24310780",6.79352956505809e-05,0.00645446224780144,1,0.780683089951225
"cg24313592",2.15143254877874e-06,0.000375730727220769,1,0.632113434674954
"cg24314474",0.000209198600226306,0.0150416826361668,1,0.884064500635806
"cg24314877",1.02651960188379e-09,4.70375081858088e-07,0.000478572677074638,0.796902838295595
"cg24315340",0.000212601923993625,0.0152323544464644,1,0.171725288617147
"cg24320034",0.000290790632930149,0.0190609641496153,1,0.48148549412169
"cg24322638",7.51742932998032e-05,0.00698800920244599,1,0.873104682131844
"cg24322668",8.79093034342498e-17,2.05950293692353e-13,4.09841084447782e-11,0.0169037257616293
"cg24324469",0.000963381118542547,0.0430331462963114,1,0.588437377761126
"cg24328927",5.49385320221293e-05,0.00549278105843982,1,0.224567515947364
"cg24329557",1.81754587801455e-07,4.49049415073283e-05,0.0847356246243286,0.441557006255492
"cg24334048",0.000644944293250613,0.0331290033067513,1,0.417878474784905
"cg24335138",1.34496747412099e-07,3.43205222300203e-05,0.0627035941142471,0.967388997440538
"cg24337273",0.000128641935190847,0.0105737002756328,1,0.464042869247881
"cg24337809",0.000373381141381666,0.022748777906744,1,0.428160937271505
"cg24341220",0.000277691197105352,0.0184445270424974,1,0.692578533206942
"cg24345147",0.000277396026134861,0.0184433148813901,1,0.0886858874314974
"cg24346686",4.65031515245109e-05,0.00482854961449682,1,0.898545334435143
"cg24346868",0.000109964340126267,0.00938102937594292,1,0.639223213921894
"cg24353779",0.000891685153072627,0.0410255248720849,1,0.265005649090185
"cg24354624",6.96856273397925e-10,3.34239368687833e-07,0.000324880666364573,0.45198001529915
"cg24358846",2.91367913809139e-05,0.00331798592401184,1,0.29084380550156
"cg24361079",0.000230724212636634,0.0161704306147193,1,0.252138358684874
"cg24365984",0.00089312135036563,0.0410551382008095,1,0.377121461225028
"cg24367957",7.45463193271011e-05,0.00694305707776135,1,0.0724700931244246
"cg24368912",5.6260781432555e-05,0.00559324891921557,1,0.732034258760111
"cg24368962",9.7713990735058e-05,0.00854372503874731,1,0.537968760446091
"cg24370613",5.19129447678717e-08,1.49120653526092e-05,0.0242022820672847,0.814562293146039
"cg24371534",1.75304136282142e-05,0.00219052173872852,1,0.630766369750129
"cg24375409",2.2617147781415e-05,0.00270159309506167,1,0.999335851036526
"cg24376776",1.54622628069164e-05,0.00198094148968115,1,0.814901134144692
"cg24377694",9.67040023063663e-05,0.00847767510553756,1,0.732408738624862
"cg24381372",0.000232520946044585,0.0162536986700402,1,0.748699247953758
"cg24382338",0.00117238389799014,0.0486521847567129,1,0.132291825211819
"cg24382527",0.00109640128143767,0.0467426335611354,1,0.176313757497882
"cg24384519",2.73967411344646e-07,6.4280862041055e-05,0.127726072875576,0.715515462660454
"cg24385839",0.000206302118114226,0.0148770153416729,1,0.60867886535555
"cg24395672",3.85115980280084e-08,1.14871744114138e-05,0.0179544536050398,0.273766026450869
"cg24398932",4.86768546231914e-06,0.000749953328388084,1,0.369465522303568
"cg24401219",0.000230687029236033,0.0161702554823488,1,0.307989422771202
"cg24406344",8.27172705869993e-07,0.00016694171429911,0.385635360030944,0.0747194840756746
"cg24407308",4.9595563145559e-06,0.000761340069098713,1,0.745762547363986
"cg24409677",0.000760474418602455,0.0369582005860765,1,0.256149142849098
"cg24410234",0.000589958632034314,0.0311347095180083,1,0.173945940426926
"cg24410945",0.00118512315110238,0.048973150075544,1,0.147212356569603
"cg24411597",0.000172797333996343,0.0130863665180476,1,0.644851551786557
"cg24419108",1.27875153633672e-05,0.00169847713676354,1,0.185392192502837
"cg24422283",0.00044299028485878,0.0256490384641986,1,0.357342545690522
"cg24424889",1.17933481316268e-05,0.00159044403792236,1,0.92624421412302
"cg24426483",0.000273088069534417,0.01823490630329,1,0.172422261115104
"cg24427660",3.22996494825986e-05,0.00359904093824876,1,0.431995406494805
"cg24428042",0.000152697773708123,0.0119751131509887,1,0.173757385755253
"cg24429175",0.000210640411068916,0.0151290179331426,1,0.676041692145856
"cg24430207",0.000670178590584822,0.033946467898518,1,0.61270813216792
"cg24432120",0.000671241085137122,0.0339892076746706,1,0.28090066262192
"cg24436365",2.29379466624306e-05,0.00273081643910753,1,0.119211654780265
"cg24437834",0.00105775683090084,0.0456016048064961,1,0.99002529799183
"cg24443250",0.000141905228815639,0.0113594446587601,1,0.3795261047309
"cg24445674",3.22149237087701e-08,9.83555164855402e-06,0.015018887367342,0.38297124128391
"cg24452050",0.000432625226331428,0.0252211797102349,1,0.301380381839732
"cg24452260",0.00110573128441556,0.0469811758680814,1,0.70511760399929
"cg24452663",1.65759633056044e-20,8.98588753109593e-17,7.7278632767425e-15,0.315362407791575
"cg24456602",0.000918953356545279,0.0417929805248108,1,0.556836499410477
"cg24458288",0.00040465646490188,0.0240907273458614,1,0.608636700776215
"cg24463476",2.61784696110817e-07,6.19210458595271e-05,0.122046381389128,0.273300588839465
"cg24465674",0.00015623274245749,0.012167910228594,1,0.749577620235702
"cg24470737",0.0011212789184034,0.0473478787432423,1,0.893165220755376
"cg24481801",3.34238621866435e-14,4.50361426768002e-11,1.55825053661729e-08,0.0444782063159635
"cg24482747",0.000264362336509147,0.0178310330644665,1,0.179728078638148
"cg24485354",0.000257542011033545,0.0174975813788892,1,0.625882456183701
"cg24485820",6.76767943563455e-05,0.00643514799512084,1,0.497454376226365
"cg24489344",0.000746857810434269,0.0365632503354773,1,0.424656382817003
"cg24491776",0.000784757048386202,0.0377137201083479,1,0.0160802067839935
"cg24493004",6.55361713012085e-07,0.000137752718152232,0.305535528861651,0.320230753788995
"cg24496978",0.000804875901630615,0.038360259490498,1,0.638270241927799
"cg24502047",0.000844594654101924,0.0396054746624627,1,0.66691724948545
"cg24504831",0.0006473346766227,0.0331952882155504,1,0.546306057059882
"cg24504927",0.000125385476221028,0.0103750310953938,1,0.450592433896213
"cg24506862",0.00121363792255749,0.0497057351990415,1,0.223722497534502
"cg24507210",0.00066393456126193,0.033729134561552,1,0.545270135431389
"cg24508409",0.00118938892393387,0.049075477550074,1,0.324132421453444
"cg24511404",5.43093904437451e-05,0.00544505948588988,1,0.462872967001681
"cg24525540",0.00118901629022192,0.0490655824173834,1,0.227802669000479
"cg24527001",4.60866209732141e-05,0.0047927721341292,1,0.381094922893567
"cg24528307",5.80766634858751e-12,4.74183243556679e-09,2.70758632070864e-06,0.347629134103442
"cg24528765",0.000358733332863931,0.0221222548161123,1,0.0193900731622163
"cg24530271",3.97680126124559e-08,1.17940237862853e-05,0.0185402053920405,0.316666503158682
"cg24532471",0.00110077825699525,0.046862636326865,1,0.631898616163039
"cg24532943",0.000723806376182385,0.035810787098972,1,0.970831600545961
"cg24536163",0.000388719033503248,0.0234079452196481,1,0.549993738206164
"cg24539668",3.39226709426023e-06,0.000552394498689476,1,0.544446960704281
"cg24539848",2.45685192182565e-09,1.01543127448796e-06,0.00114540647762241,0.911206363820492
"cg24540603",9.83345129684814e-05,0.008588316777168,1,0.0540554457304429
"cg24541021",5.30776838008219e-05,0.00535149089253836,1,0.288561914207963
"cg24544656",8.81136706569445e-05,0.00790900775573805,1,0.285661782689463
"cg24546314",0.00105120640510791,0.0454603666693541,1,0.968331435864873
"cg24546942",2.93855127844476e-05,0.00334059754443417,1,0.182293658038609
"cg24547565",0.000204122021895181,0.0147861286056138,1,0.270613728974229
"cg24563570",3.18311771371507e-08,9.73752051307999e-06,0.0148399812619339,0.921576336173073
"cg24566824",0.000125668642334163,0.0103916019996396,1,0.829077437514616
"cg24568082",7.55034712032238e-05,0.00701482618696368,1,0.356290653042292
"cg24568548",5.53058952003069e-07,0.000119150213010351,0.257841060954399,0.423239214938946
"cg24569447",0.000142957773557135,0.0114239907064964,1,0.969484690152027
"cg24570912",0.000254199459486591,0.0173413646511214,1,0.214308678588287
"cg24571086",6.6187654849734e-12,5.32022075514476e-09,3.08572803798396e-06,0.528953670013206
"cg24581378",0.000341436687841654,0.0213924011291453,1,0.311069635779154
"cg24581572",0.000985265182397651,0.0436988197996548,1,0.224123471803331
"cg24585097",0.000188683106514321,0.0139593970068737,1,0.828164020178662
"cg24588745",0.000906130684726453,0.0414117542311872,1,0.850424162872534
"cg24590708",0.00105509704108825,0.0455259971127876,1,0.123646349703287
"cg24590924",0.000364861307807783,0.0223965273800867,1,0.372869000693878
"cg24591105",1.39639818830658e-05,0.00182868933419163,1,0.69830974584325
"cg24591279",1.77964953875668e-14,2.56869545453317e-11,8.29688631814213e-09,0.735901875344033
"cg24592972",0.000405932012458008,0.0241512452266508,1,0.208823394987688
"cg24593138",0.000277648359530321,0.0184445270424974,1,0.695923029428112
"cg24597169",3.25565090653483e-05,0.00362333194911601,1,0.882895167414803
"cg24607283",0.000727087926694925,0.0359189687023759,1,0.296391223023164
"cg24611232",0.000419824224888268,0.0247159782877806,1,0.265052700790778
"cg24613956",0.000633994256129122,0.0327541919498783,1,0.906870198967514
"cg24615749",0.000653307235887127,0.0333676635755552,1,0.989157393691184
"cg24617203",6.53982765396867e-05,0.00628256029410484,1,0.203336272070175
"cg24618748",0.000601565221647454,0.0315508066620585,1,0.0404234634765473
"cg24619998",0.00122491538020273,0.0499926967074266,1,0.20188381810736
"cg24624586",1.63138599095786e-05,0.0020650742097705,1,0.701222688915132
"cg24626674",6.63779054243164e-11,4.14825427747522e-08,3.09459769099651e-05,0.237586969576949
"cg24629972",3.4142479798748e-05,0.00376746304485077,1,0.894166517754667
"cg24632756",7.03228893802657e-05,0.00663532967720791,1,0.958886668221158
"cg24634009",0.000228469108308051,0.0160534068598625,1,0.605463725165967
"cg24635257",3.57966481483319e-05,0.00391937988177212,1,0.741156280092892
"cg24637061",2.75453614921127e-06,0.000464806483903888,1,0.2477694660178
"cg24640182",1.41679411464055e-06,0.000262946722688079,0.660522167392455,0.0993126462619731
"cg24640415",0.000235693758720848,0.0164199867841434,1,0.126723460789875
"cg24642372",1.68756824890763e-07,4.20277513758e-05,0.0786759505754976,0.588373561219032
"cg24643102",7.81246803762586e-06,0.00112034540490726,1,0.691450681251773
"cg24644605",1.99936363212583e-11,1.42308598407596e-08,9.32121319569753e-06,0.452583550730386
"cg24645896",0.000133183676005406,0.0108343096155653,1,0.692392751249158
"cg24649346",0.00102706861039852,0.0447712603819807,1,0.443313083000145
"cg24652956",0.000657938333367522,0.0335231445312502,1,0.0843986776002803
"cg24656153",0.000675445823467349,0.0341427867193851,1,0.796027835047865
"cg24659201",0.000612282994728445,0.0319476041062511,1,0.83819694393128
"cg24659646",0.00014266653138283,0.0114027808896722,1,0.351844436691654
"cg24662576",0.00019409261325591,0.0142590171971989,1,0.257718584502458
"cg24662614",0.000664305252235324,0.0337442893156873,1,0.273000990176948
"cg24662827",9.16642942706016e-05,0.00815859468644577,1,0.401090552744222
"cg24663514",4.14873653671096e-05,0.00440587314816282,1,0.945296990525957
"cg24664570",4.61857906471728e-06,0.000717811425828982,1,0.783186072785985
"cg24664855",4.25595108794837e-05,0.00450434211296554,1,0.339711220728615
"cg24666276",0.000688960570928973,0.0346082985467327,1,0.385855044705756
"cg24673043",0.000178859474875707,0.0134363353081419,1,0.425939161055148
"cg24674304",3.87116711662583e-07,8.73982058244559e-05,0.180477295027501,0.928438643744501
"cg24675673",2.48146163695775e-07,5.90244769543079e-05,0.115687974830443,0.113018003302839
"cg24675983",0.000233104402111071,0.0162833937973929,1,0.652011620222643
"cg24676071",4.48419993142145e-07,9.90324190349627e-05,0.209057436582806,0.419298814036061
"cg24676755",0.00075678116939052,0.0368247773927967,1,0.168754322389916
"cg24678040",0.000396715967216752,0.0237531096784615,1,0.989488022215561
"cg24680586",0.000831598321917305,0.0391667614373813,1,0.964970570278666
"cg24684357",0.000163778317288956,0.0126019022157067,1,0.434843083894203
"cg24684807",3.58364492656997e-06,0.000578707141521045,1,0.927718095044046
"cg24685751",0.000962723005934273,0.0430119913630677,1,0.0130106162754133
"cg24686983",1.26312771457938e-10,7.30622219213817e-08,5.88881508686337e-05,0.83608376151425
"cg24687652",0.00085968117263332,0.0400550769350597,1,0.0494484948999872
"cg24688143",9.75236024228846e-06,0.0013600472976958,1,0.214260222602073
"cg24688563",7.17014514389662e-09,2.58894034280049e-06,0.0033427861973909,0.30924946616407
"cg24691854",3.79061327760154e-07,8.57699409643808e-05,0.176721802553733,0.112369501831329
"cg24692310",0.000398656285175289,0.023840065168713,1,0.589705637975519
"cg24693072",0.00058977863110443,0.0311287338196043,1,0.602843758460787
"cg24697433",0.000192556795713649,0.0141841856806549,1,0.132968447894959
"cg24697925",2.75167248088623e-15,4.64802346246916e-12,1.28285447564149e-09,0.418748026906468
"cg24698536",1.40716435133902e-06,0.000262017577097907,0.656032685073414,0.606599481750653
"cg24699146",3.18965842473394e-06,0.000523792696208801,1,0.541871242899777
"cg24699699",0.000879330409683359,0.0406415932356567,1,0.111416637341617
"cg24699914",1.05481999680912e-05,0.00145021107606128,1,0.915754095237009
"cg24700959",0.000629495791914285,0.0325687053215589,1,0.493949064158326
"cg24701662",0.000437435677334001,0.025418976653896,1,0.941842400932884
"cg24706251",0.000584510161076923,0.0309452529735988,1,0.0226019749060465
"cg24706839",0.000647373946997557,0.0331952882155504,1,0.0563163949895163
"cg24707889",0.000236674877373564,0.0164711088080985,1,0.771781260655562
"cg24710631",2.92750980686135e-07,6.81053602568376e-05,0.136483141954702,0.350331767673839
"cg24710671",3.276101248372e-14,4.45258419154848e-11,1.52734788690226e-08,0.583506877179131
"cg24713878",4.43094276217501e-05,0.00464525611470845,1,0.443871778339466
